urllib3.connectionpool:DEBUG:2022-10-17 19:31:49,414:Starting new HTTPS connection (1): www.bestbuy.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:09,731:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 705
urllib3.connectionpool:DEBUG:2022-10-17 21:06:09,741:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:09,809:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 636
urllib3.connectionpool:DEBUG:2022-10-17 21:06:09,812:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:12,868:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_rd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:12,872:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:12,946:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 636
urllib3.connectionpool:DEBUG:2022-10-17 21:06:12,949:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:14,092:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 983
urllib3.connectionpool:DEBUG:2022-10-17 21:06:14,096:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:14,201:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 636
urllib3.connectionpool:DEBUG:2022-10-17 21:06:14,205:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:15,325:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_bd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1091
urllib3.connectionpool:DEBUG:2022-10-17 21:06:15,330:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:15,389:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 636
urllib3.connectionpool:DEBUG:2022-10-17 21:06:15,392:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:16,452:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931cv11d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 948
urllib3.connectionpool:DEBUG:2022-10-17 21:06:16,457:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:16,520:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 636
urllib3.connectionpool:DEBUG:2022-10-17 21:06:16,523:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:17,783:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/exc/videometadata/thumbnail/6dbc7936181e61e78d1f4676bc99d2ff.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1123
urllib3.connectionpool:DEBUG:2022-10-17 21:06:17,788:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:17,889:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 852
urllib3.connectionpool:DEBUG:2022-10-17 21:06:17,893:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,082:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 705
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,085:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,155:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 852
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,159:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,366:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_rd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,370:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,443:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 852
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,446:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,623:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 983
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,627:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,690:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 852
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,693:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,987:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_bd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1091
urllib3.connectionpool:DEBUG:2022-10-17 21:06:18,992:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,063:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 852
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,067:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,234:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931cv11d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 948
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,238:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,312:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 852
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,315:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,474:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/exc/videometadata/thumbnail/6dbc7936181e61e78d1f4676bc99d2ff.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1123
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,478:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,542:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 856
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,545:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,685:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 705
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,689:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,772:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 856
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,775:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,930:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_rd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:19,933:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,016:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 856
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,019:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,164:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 983
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,168:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,244:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 856
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,248:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,430:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_bd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1091
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,433:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,520:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 856
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,523:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,670:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931cv11d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 948
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,674:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,766:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 856
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,769:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,931:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/exc/videometadata/thumbnail/6dbc7936181e61e78d1f4676bc99d2ff.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1123
urllib3.connectionpool:DEBUG:2022-10-17 21:06:20,935:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,023:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,026:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,196:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 705
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,200:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,282:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,285:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,441:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_rd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,446:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,533:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,536:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,695:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 983
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,698:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,796:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,799:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,969:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_bd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1091
urllib3.connectionpool:DEBUG:2022-10-17 21:06:21,973:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,266:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,271:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,419:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931cv11d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 948
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,424:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,487:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,491:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,645:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/exc/videometadata/thumbnail/6dbc7936181e61e78d1f4676bc99d2ff.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1123
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,649:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,720:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 627
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,723:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,889:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 705
urllib3.connectionpool:DEBUG:2022-10-17 21:06:22,896:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,116:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 627
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,121:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,308:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_rd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,312:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,376:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 627
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,379:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,526:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 983
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,529:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,662:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 627
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,666:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,809:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_bd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1091
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,813:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,898:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 627
urllib3.connectionpool:DEBUG:2022-10-17 21:06:23,902:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,058:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931cv11d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 948
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,062:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,132:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 627
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,135:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,302:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/exc/videometadata/thumbnail/6dbc7936181e61e78d1f4676bc99d2ff.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1123
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,306:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,629:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 673
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,632:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,822:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 705
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,826:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,904:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 673
urllib3.connectionpool:DEBUG:2022-10-17 21:06:24,907:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,061:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_rd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,065:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,138:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 673
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,142:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,311:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 983
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,315:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,394:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 673
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,397:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,541:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_bd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1091
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,545:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,602:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 673
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,605:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,745:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931cv11d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 948
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,749:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,823:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 673
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,826:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:06:25,956:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/exc/videometadata/thumbnail/6dbc7936181e61e78d1f4676bc99d2ff.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 200 1123
